# MT65536/apg024a016_07Abs1.zss [1-7]
# MT08192/apg024a016_07B.zss [1-12]
# MT00128/apg024a016_07C.zss [1-12]
# MT00064/apg024a016_07D.zss [3-16]
>STATION   :apg024a
>AZIMUTH   =    -18.0000
>LATITUDE  =   -23.97306
>LONGITUDE =   -51.48188
>ELEVATION =    662.0000

ZXX SI units (ohms)
45
    1.1429e+00    1.0328e-02    1.2071e-02    1.5640e-04   1
    1.6000e+00    9.3498e-03    8.8240e-03    1.5790e-04   1
    2.2857e+00    9.4499e-03    6.0611e-03    1.9222e-04   1
    3.2000e+00    9.2128e-03    4.0942e-03    2.0071e-04   1
    4.5714e+00    8.4200e-03    3.2428e-03    1.0766e-04   1
    6.4000e+00    8.2964e-03    2.0080e-03    1.0757e-04   1
    9.1429e+00    8.6136e-03    1.3666e-03    1.5454e-04   1
    1.2800e+01    7.8148e-03    1.1828e-03    1.5643e-04   1
    1.8286e+01    6.3244e-03    1.3209e-03    2.2877e-04   1
    2.5600e+01    5.0651e-03    1.5542e-03    1.5978e-04   1
    3.6571e+01    4.4563e-03    1.3085e-03    1.4925e-04   1
    5.1200e+01    4.0329e-03    1.6002e-03    8.5765e-05   1
    7.3143e+01    3.7007e-03    1.5287e-03    7.9427e-05   1
    1.0240e+02    3.4527e-03    1.6703e-03    5.8344e-05   1
    1.4629e+02    3.2580e-03    1.6736e-03    7.2787e-05   1
    2.0480e+02    2.8911e-03    1.5614e-03    6.0276e-05   1
    2.9257e+02    2.6594e-03    1.6185e-03    7.0648e-05   1
    4.0960e+02    2.0307e-03    1.5859e-03    5.6635e-05   1
ZYX SI units (ohms)
45
    1.1161e-04   -5.5038e-01   -1.5568e+00    2.6553e-02   1
    1.5625e-04   -3.6983e-01   -8.5277e-01    1.9480e-02   1
    2.2321e-04   -1.4672e-01   -1.8636e-01    1.7196e-02   1
    3.1250e-04   -1.1088e-01   -4.9758e-02    1.5801e-02   1
    4.4643e-04   -1.9097e-01   -2.1300e-01    2.8693e-02   1
    6.2500e-04   -3.6451e-01   -4.0075e-01    2.9604e-02   1
    8.9286e-04   -4.2579e-01   -4.0769e-01    4.8060e-02   1
    1.1161e-03   -4.8218e-02   -6.0198e-02    8.1234e-03   1
    1.5625e-03   -2.8102e-01   -3.6279e-01    4.2424e-03   1
    2.2321e-03   -4.1200e-01   -4.5019e-01    5.0216e-04   1
    3.1250e-03   -3.5278e-01   -3.7263e-01    3.8160e-04   1
    4.4643e-03   -2.3578e-01   -3.1910e-01    1.1770e-03   1
    6.2500e-03   -1.8980e-01   -2.7166e-01    5.6784e-04   1
    8.9286e-03   -1.4595e-01   -2.1344e-01    5.8797e-04   1
    1.2500e-02   -1.1964e-01   -1.7357e-01    5.3446e-04   1
    1.7857e-02   -8.3966e-02   -1.2548e-01    1.0756e-03   1
    2.5000e-02   -7.3964e-02   -1.1056e-01    6.9135e-04   1
    3.5714e-02   -6.0459e-02   -9.1643e-02    5.9976e-04   1
    5.0000e-02   -4.7480e-02   -7.4713e-02    4.7170e-04   1
    7.1429e-02   -3.6821e-02   -6.0576e-02    6.2774e-05   1
    1.0000e-01   -2.7814e-02   -4.7139e-02    5.1785e-05   1
    1.4286e-01   -2.1576e-02   -3.8518e-02    3.7782e-05   1
    2.0000e-01   -1.5354e-02   -2.8333e-02    3.4093e-05   1
    2.8571e-01   -1.2692e-02   -2.3380e-02    3.5227e-05   1
    4.0000e-01   -1.0329e-02   -1.4475e-02    3.5877e-05   1
    5.7143e-01   -1.0625e-02   -8.2732e-03    3.2196e-05   1
    8.0000e-01   -1.1925e-02   -4.7875e-03    2.6451e-05   1
    1.1429e+00   -1.2744e-02   -3.0675e-03    3.2225e-05   1
    1.6000e+00   -1.3405e-02   -2.1832e-03    3.0254e-05   1
    2.2857e+00   -1.3651e-02   -1.7820e-03    3.7627e-05   1
    3.2000e+00   -1.3681e-02   -1.7017e-03    4.3785e-05   1
    4.5714e+00   -1.3818e-02   -1.6723e-03    2.4483e-05   1
    6.4000e+00   -1.3431e-02   -1.9032e-03    2.4946e-05   1
    9.1429e+00   -1.2956e-02   -1.9315e-03    3.8545e-05   1
    1.2800e+01   -1.2293e-02   -2.1462e-03    4.4902e-05   1
    1.8286e+01   -1.0375e-02   -2.0374e-03    1.0095e-04   1
    2.5600e+01   -7.0676e-03   -1.7325e-03    1.1951e-04   1
    3.6571e+01   -4.0320e-03   -1.6805e-03    1.5114e-04   1
    5.1200e+01   -3.3743e-03   -1.7793e-03    9.0469e-05   1
    7.3143e+01   -2.9047e-03   -1.8344e-03    7.6684e-05   1
    1.0240e+02   -2.5121e-03   -1.8381e-03    4.8389e-05   1
    1.4629e+02   -2.2182e-03   -1.7169e-03    6.4096e-05   1
    2.0480e+02   -1.8089e-03   -1.6136e-03    5.2001e-05   1
    2.9257e+02   -1.5160e-03   -1.4787e-03    5.8465e-05   1
    4.0960e+02   -1.0792e-03   -1.2571e-03    5.4679e-05   1
ZYY SI units (ohms)
45
    1.1161e-04    1.3210e-01   -6.0874e-01    1.4028e-02   1
    1.5625e-04    1.6422e-01   -4.5426e-01    1.1006e-02   1
    2.2321e-04    6.0760e-02   -3.4938e-02    1.3320e-02   1
    3.1250e-04    3.0232e-02    1.7193e-03    1.1513e-02   1
    4.4643e-04    1.9115e-02   -1.9025e-03    1.7321e-02   1
    6.2500e-04    2.2430e-02   -4.6086e-03    1.9200e-02   1
    8.9286e-04   -1.0918e-02   -2.4052e-02    2.9463e-02   1
    1.1161e-03    1.5053e-02   -7.7933e-03    7.0124e-03   1
    1.5625e-03    1.1083e-01    6.6078e-02    1.8809e-03   1
    2.2321e-03    1.8583e-01    1.2568e-01    1.1550e-03   1
    3.1250e-03    1.6699e-01    1.2486e-01    5.8964e-04   1
    4.4643e-03    1.2476e-01    1.1913e-01    5.5273e-04   1
    6.2500e-03    1.0077e-01    1.0862e-01    3.4213e-04   1
    8.9286e-03    7.8447e-02    8.9517e-02    3.7578e-04   1
    1.2500e-02    6.2020e-02    7.6005e-02    3.8848e-04   1
    1.7857e-02    4.5973e-02    5.9896e-02    9.5827e-04   1
    2.5000e-02    4.0533e-02    5.1487e-02    5.9910e-04   1
    3.5714e-02    3.2330e-02    4.3284e-02    5.1017e-04   1
    5.0000e-02    2.4521e-02    3.5574e-02    4.5557e-04   1
    7.1429e-02    1.8960e-02    2.8252e-02    5.6945e-05   1
    1.0000e-01    1.4035e-02    2.2224e-02    7.4419e-05   1
    1.4286e-01    1.1680e-02    1.8080e-02    5.7876e-05   1
    2.0000e-01    9.0842e-03    1.3421e-02    1.0466e-04   1
    2.8571e-01    6.9375e-03    1.0852e-02    1.2863e-04   1
    4.0000e-01    5.6124e-03    7.1469e-03    1.1670e-04   1
    5.7143e-01    5.2942e-03    4.6669e-03    1.1480e-04   1
    8.0000e-01    5.2967e-03    2.6242e-03    1.1163e-04   1
    1.1429e+00    5.7040e-03    2.2712e-03    1.6057e-04   1
    1.6000e+00    5.7629e-03    1.4938e-03    1.6792e-04   1
    2.2857e+00    6.5689e-03    1.1675e-03    2.3171e-04   1
    3.2000e+00    6.8271e-03    6.7054e-04    2.5847e-04   1
    4.5714e+00    4.9178e-03    7.0624e-04    1.5106e-04   1
    6.4000e+00    4.7022e-03   -1.0920e-04    1.4277e-04   1
    9.1429e+00    5.0239e-03   -3.2389e-05    2.0489e-04   1
    1.2800e+01    4.5968e-03   -1.3221e-04    2.1142e-04   1
    1.8286e+01    3.6204e-03    7.9774e-05    3.3170e-04   1
    2.5600e+01    3.4909e-03    3.1782e-04    2.4334e-04   1
    3.6571e+01    3.2405e-03    5.8740e-04    2.2250e-04   1
    5.1200e+01    2.8374e-03    7.0565e-04    1.2028e-04   1
    7.3143e+01    2.4707e-03    7.5354e-04    1.1138e-04   1
    1.0240e+02    2.2880e-03    9.3755e-04    8.1467e-05   1
    1.4629e+02    2.1994e-03    9.7742e-04    1.0106e-04   1
    2.0480e+02    1.9074e-03    9.2687e-04    7.9613e-05   1
    2.9257e+02    1.7520e-03    9.9909e-04    7.3283e-05   1
    4.0960e+02    1.3317e-03    9.6884e-04    5.9582e-05   1
TZX
45
    1.1161e-04    3.9474e-03   -2.1191e-02    1.0123e-02   1
    1.5625e-04    9.5830e-03   -2.9955e-02    1.0364e-02   1
    2.2321e-04    1.7642e-02   -1.4837e-02    1.4857e-02   1
    3.1250e-04    1.2119e-02   -7.9064e-03    1.5148e-02   1
    4.4643e-04    3.2884e-02    1.4953e-02    2.0441e-02   1
    6.2500e-04   -8.0081e-03    9.9001e-04    1.5605e-02   1
    8.9286e-04    9.3913e-04    8.2007e-03    2.0608e-02   1
    1.1161e-03   -1.1189e-01    9.2679e-02    2.3810e-03   1
    1.5625e-03   -1.5477e-02    5.8661e-03    2.1413e-03   1
    2.2321e-03   -1.8801e-01    1.6383e-01    2.4742e-04   1
    3.1250e-03   -2.2451e-01    2.0121e-01    4.0318e-04   1
    4.4643e-03    8.9736e-03    9.3311e-03    5.0827e-04   1
    6.2500e-03   -6.0611e-03    1.1658e-02    3.9187e-04   1
    8.9286e-03   -1.7341e-03    8.3606e-03    5.9006e-04   1
    1.2500e-02   -7.0689e-05    1.9620e-02    1.4588e-03   1
    1.7857e-02   -1.2532e-03    3.5762e-02    5.6341e-03   1
    2.5000e-02    2.6012e-03   -4.3842e-03    1.9860e-03   1
    3.5714e-02    6.6545e-03   -1.0661e-02    1.8533e-03   1
    5.0000e-02    5.0397e-03   -2.3094e-03    2.0447e-03   1
    7.1429e-02   -1.0052e-02    1.6004e-02    6.7036e-04   1
    1.0000e-01   -6.8331e-02    6.4823e-02    6.8830e-04   1
    1.4286e-01   -9.5407e-02    7.2294e-02    5.8514e-04   1
    2.0000e-01   -1.3664e-01    9.9132e-02    3.4029e-04   1
    2.8571e-01   -1.4304e-01    1.0672e-01    4.5558e-04   1
    4.0000e-01   -1.3426e-01    1.4015e-01    5.6629e-04   1
    5.7143e-01   -1.3614e-01    2.0822e-01    7.4432e-04   1
    8.0000e-01   -1.7737e-01    3.0531e-01    9.4084e-04   1
    1.1429e+00   -2.3381e-01    3.9815e-01    1.6057e-03   1
    1.6000e+00   -3.3234e-01    5.0128e-01    2.0336e-03   1
    2.2857e+00   -4.4254e-01    5.9436e-01    2.6581e-03   1
    3.2000e+00   -5.7176e-01    6.9016e-01    3.4703e-03   1
    4.5714e+00   -7.3472e-01    8.2446e-01    1.7089e-03   1
    6.4000e+00   -8.7765e-01    9.3381e-01    2.0571e-03   1
    9.1429e+00   -1.0308e+00    1.0927e+00    4.4524e-03   1
    1.2800e+01   -1.1692e+00    1.2393e+00    6.0944e-03   1
    1.8286e+01   -1.2265e+00    1.3182e+00    1.6083e-02   1
    2.5600e+01   -9.6799e-01    1.0080e+00    2.4285e-02   1
    3.6571e+01   -4.9370e-01    4.4284e-01    3.8119e-02   1
    5.1200e+01   -1.9679e-01    1.8955e-01    2.4815e-02   1
    7.3143e+01   -1.2031e-01    8.2238e-02    1.7120e-02   1
    1.0240e+02   -9.2166e-02    1.1033e-02    9.8032e-03   1
    1.4629e+02   -9.6058e-02   -1.6326e-02    1.1858e-02   1
    2.0480e+02   -7.7088e-02   -2.6272e-02    9.5698e-03   1
    2.9257e+02   -7.0537e-02   -4.3425e-02    1.3486e-02   1
    4.0960e+02   -6.4034e-02   -1.2657e-02    1.2826e-02   1
TZY
45
    1.1161e-04   -3.4046e-03   -4.3333e-02    5.3478e-03   1
    1.5625e-04    1.3223e-02   -1.0641e-02    5.8557e-03   1
    2.2321e-04   -1.0772e-02    1.6191e-02    1.1508e-02   1
    3.1250e-04   -4.2647e-03    3.2166e-03    1.1037e-02   1
    4.4643e-04    2.0658e-03    1.4327e-02    1.2340e-02   1
    6.2500e-04   -6.7268e-03    1.8806e-02    1.0121e-02   1
    8.9286e-04   -1.6647e-02    1.4089e-02    1.2634e-02   1
    1.1161e-03   -1.0218e-02    2.8166e-04    2.0554e-03   1
    1.5625e-03   -6.0119e-03   -1.4935e-02    9.4940e-04   1
    2.2321e-03    3.4995e-02   -6.6562e-02    5.6908e-04   1
    3.1250e-03    5.0630e-02   -7.3566e-02    6.2298e-04   1
    4.4643e-03   -8.1521e-03   -3.0485e-03    2.3869e-04   1
    6.2500e-03   -5.1674e-03    2.2035e-04    2.3611e-04   1
    8.9286e-03   -1.1083e-02    3.1026e-03    3.7712e-04   1
    1.2500e-02   -2.6142e-02    2.4627e-03    1.0603e-03   1
    1.7857e-02   -3.0322e-02   -2.7587e-03    5.0194e-03   1
    2.5000e-02   -2.0737e-02    4.0265e-03    1.7210e-03   1
    3.5714e-02   -2.2670e-02    4.6230e-03    1.5765e-03   1
    5.0000e-02   -2.3473e-02   -2.9069e-03    1.9748e-03   1
    7.1429e-02   -1.5265e-02   -1.4087e-04    6.0811e-04   1
    1.0000e-01    1.7494e-02   -3.6218e-02    9.8914e-04   1
    1.4286e-01    2.4879e-02    1.9566e-02    8.9633e-04   1
    2.0000e-01    2.0792e-02    5.5173e-04    1.0446e-03   1
    2.8571e-01    2.9105e-02   -8.4176e-03    1.6635e-03   1
    4.0000e-01    2.5659e-02   -1.6706e-02    1.8420e-03   1
    5.7143e-01    2.6740e-02   -3.1993e-02    2.6540e-03   1
    8.0000e-01    2.6806e-02   -7.1771e-02    3.9707e-03   1
    1.1429e+00    5.0489e-02   -9.0625e-02    8.0007e-03   1
    1.6000e+00    3.2027e-02   -1.2350e-01    1.1288e-02   1
    2.2857e+00    9.3401e-02   -2.1528e-01    1.6368e-02   1
    3.2000e+00    7.5763e-02   -2.9447e-01    2.0485e-02   1
    4.5714e+00   -6.2487e-02   -1.2131e-01    1.0544e-02   1
    6.4000e+00   -1.4545e-01   -1.7978e-01    1.1772e-02   1
    9.1429e+00   -3.3845e-02   -1.8826e-01    2.3668e-02   1
    1.2800e+01    3.6867e-03   -1.8086e-01    2.8695e-02   1
    1.8286e+01    1.9076e-01   -9.9860e-02    5.2847e-02   1
    2.5600e+01    3.7968e-01   -8.9265e-02    4.9447e-02   1
    3.6571e+01    3.8412e-01   -8.7001e-02    5.6117e-02   1
    5.1200e+01    1.9857e-01   -1.0756e-01    3.2993e-02   1
    7.3143e+01    1.1881e-01   -3.1284e-02    2.4866e-02   1
    1.0240e+02    1.0246e-01   -2.8871e-02    1.6504e-02   1
    1.4629e+02    9.5949e-02   -2.9826e-02    1.8697e-02   1
    2.0480e+02    1.2940e-01   -3.9851e-02    1.4651e-02   1
    2.9257e+02    1.5157e-01   -1.2136e-02    1.6904e-02   1
    4.0960e+02    1.4064e-01   -1.3020e-02    1.3977e-02   1
